#{"t_start": 1645662458.9154193, "env_id": "LunarLander-v2"}
r,l,t
277.439625,256,5065.786405
244.198362,282,5066.063436
276.325977,256,5066.319497
272.294219,242,5066.544765
254.843429,252,5066.762347
265.560395,289,5067.038967
254.526262,271,5067.298389
286.309842,305,5069.294246
243.934086,251,5069.60393
314.679272,287,5069.934668
267.786607,314,5070.268694
253.744835,250,5070.528958
270.705044,426,5070.956816
221.71289,253,5071.181915
261.069459,291,5073.185495
273.673341,311,5073.532933
262.398491,253,5073.767209
256.311695,278,5074.018417
140.024087,1000,5075.511429
259.364189,271,5077.583198
240.803115,288,5077.896876
284.021368,310,5078.226993
228.994402,263,5078.464359
261.037797,244,5078.702721
31.082705,246,5078.932446
261.708076,277,5079.189619
250.567046,263,5079.457884
254.058982,271,5081.457979
262.201057,247,5081.746045
296.264544,396,5082.153434
154.645671,1000,5083.609959
230.227357,261,5085.546246
285.509473,306,5085.866749
232.254605,262,5086.103774
227.064308,255,5086.341564
285.536757,281,5086.622272
241.323916,274,5086.885279
268.685895,245,5087.119263
286.356679,272,5087.41347
256.434355,279,5089.536087
289.401487,293,5089.867665
277.333023,343,5090.279076
277.242367,256,5090.522064
279.410333,305,5090.823647
271.100488,306,5091.113795
254.129394,280,5091.384286
177.255697,1000,5094.508543
250.280002,257,5094.746908
274.994417,252,5095.005653
276.081692,307,5095.320505
246.43351,250,5095.581297
4.820247,215,5097.474177
140.305109,1000,5099.096758
262.784374,264,5099.342196
241.198729,274,5099.662972
275.495084,275,5099.946719
278.606676,286,5102.033295
267.0524,276,5102.280631
239.382239,262,5102.535452
269.248171,259,5102.793374
283.211158,287,5103.071696
273.411051,272,5103.322222
254.436657,238,5103.549281
244.118087,312,5105.633178
274.405789,256,5105.926717
264.149312,255,5106.167539
273.323293,256,5106.411813
281.135137,318,5106.695813
233.008439,275,5106.949067
272.494792,272,5107.18743
274.2813,313,5107.480646
253.549478,288,5109.478316
286.114842,309,5109.802429
279.230841,992,5110.828102
168.435295,1000,5114.240709
266.692978,284,5114.536127
32.417856,215,5114.729817
289.739055,269,5114.978483
226.600047,260,5115.2296
268.677857,270,5115.519152
267.356891,261,5117.44568
230.472284,286,5117.786415
252.164692,273,5118.120428
289.002295,307,5118.44566
174.859753,1000,5119.900752
255.621683,266,5121.838063
29.027312,204,5122.020584
266.39796,244,5122.246979
263.460077,281,5122.503927
237.25955,269,5122.762943
284.445809,254,5123.002699
34.571832,244,5123.224871
268.142521,346,5123.652767
156.440898,1000,5126.991696
283.878452,253,5127.242848
266.919528,284,5127.507601
237.6914,279,5127.771143
245.639968,289,5128.045686
243.134733,278,5130.129037
169.601253,1000,5131.278162
149.040578,1000,5134.314592
255.683013,244,5134.540957
280.903972,293,5134.804664
269.181762,321,5135.086909
233.268381,256,5135.344726
228.079755,290,5135.69893
284.446458,1000,5139.028992
7.205933,209,5139.217667
279.431771,276,5139.469594
270.7236,776,5140.343789
268.040724,295,5142.391943
260.599012,273,5142.662241
241.642129,285,5142.930524
151.820526,1000,5144.133013
270.681528,292,5144.431219
255.735691,265,5146.394395
243.068303,268,5146.628549
237.999944,279,5146.882296
289.150668,255,5147.093181
24.597167,211,5147.270158
267.722055,304,5147.650515
262.986433,243,5147.941497
251.342135,270,5148.20044
229.869419,260,5150.221959
161.36522,1000,5151.44269
261.094352,254,5151.68085
235.036892,287,5151.96134
170.197972,1000,5155.100294
229.162516,306,5155.396502
239.145378,258,5155.628881
282.784386,326,5155.946959
255.534769,264,5156.21764
143.462314,1000,5159.376936
249.942909,258,5159.679937
146.386247,1000,5161.045858
169.900357,1000,5164.36361
285.690933,260,5164.613591
271.664884,301,5164.893137
239.841734,260,5165.148998
284.993679,275,5167.113939
169.263407,1000,5168.465633
272.021016,337,5168.781743
277.75871,293,5169.032686
297.973108,298,5169.299815
28.478301,195,5171.168368
217.735471,278,5171.488247
264.139109,260,5171.783071
278.404667,275,5172.072551
268.585744,310,5172.345687
226.961448,742,5173.365595
21.363285,192,5175.274426
280.247195,230,5175.505315
277.573015,251,5175.72577
282.172753,278,5175.984865
235.018638,279,5176.243685
253.308558,262,5176.489161
241.35201,253,5176.726636
249.374029,823,5179.678671
58.857254,249,5179.917761
277.320763,279,5180.171599
286.661788,273,5180.416688
264.370951,585,5181.007699
253.967463,275,5182.925828
295.255615,258,5183.173896
272.63733,273,5183.440592
271.575869,288,5183.811257
272.384703,631,5184.447499
48.288846,237,5184.654595
293.914333,241,5184.886768
284.751798,264,5186.906126
245.053523,258,5187.137628
267.973895,254,5187.368477
264.761573,279,5187.635201
281.410222,325,5187.923178
303.331412,286,5188.205271
283.780137,273,5188.473043
254.938757,258,5190.509682
268.438713,256,5190.765806
236.141322,248,5190.996736
256.291024,260,5191.245577
283.898015,336,5191.534803
259.346737,306,5191.825028
239.293593,260,5192.072387
282.558971,286,5192.341647
293.712179,243,5194.297
241.704249,293,5194.578129
295.419468,262,5194.828585
295.632315,293,5195.092878
237.996825,280,5195.352185
266.274074,278,5195.665859
277.694471,311,5196.000309
255.807068,295,5198.09425
285.069751,308,5198.379554
43.986123,202,5198.549089
241.698024,254,5198.797869
39.423115,231,5198.999677
268.49252,249,5199.214897
265.963541,299,5199.474873
274.066946,283,5199.766064
285.80307,277,5201.814412
272.885973,268,5202.109694
243.910198,260,5202.349426
271.369797,314,5202.688677
260.73385,283,5202.948981
228.183169,254,5203.178374
271.900065,247,5203.410887
287.402444,269,5205.399978
280.023152,278,5205.758626
240.813397,295,5206.068424
276.881478,275,5206.317965
280.179128,303,5206.598641
254.12042,262,5206.862372
278.301964,291,5207.120111
255.174174,247,5209.341319
138.990236,1000,5210.624135
273.766734,243,5210.873554
278.187979,305,5211.20493
249.135442,247,5211.466953
280.63309,242,5211.688831
245.18237,282,5213.684502
261.828379,275,5213.973036
244.729811,277,5214.239615
266.671466,295,5214.519741
281.655941,276,5214.769563
262.394017,285,5215.018896
269.838425,332,5215.360981
269.545391,245,5217.287182
234.980871,260,5217.521828
246.970109,266,5217.785493
292.540903,282,5218.034028
273.675868,276,5218.273557
275.107191,286,5218.624957
263.210791,284,5218.867789
253.737512,314,5221.113006
269.337888,250,5221.349795
256.561432,593,5221.994133
264.256318,251,5222.208246
258.924404,261,5222.454587
176.717469,1000,5225.227376
261.193789,269,5225.555032
236.535603,268,5225.883389
257.355531,291,5226.15708
13.431232,208,5226.34492
257.483668,246,5226.564615
248.372988,258,5226.803032
279.161615,300,5228.82647
254.975233,277,5229.104625
235.383887,277,5229.370658
56.244945,236,5229.571067
268.276317,293,5229.852645
56.523973,237,5230.059696
248.936766,255,5230.296668
284.115,304,5232.463508
234.849558,267,5232.738833
264.581998,279,5233.026125
299.394955,288,5233.262778
256.521753,378,5233.633725
280.219614,326,5233.955407
286.293661,266,5234.215314
261.370193,283,5236.203748
292.78199,295,5236.495199
278.264563,276,5236.795629
48.495056,219,5236.986829
281.944926,300,5237.263751
233.644953,264,5237.556698
267.145645,246,5237.840669
275.169599,321,5238.256748
290.762801,280,5240.30323
246.352764,287,5240.578822
305.030773,327,5240.878913
266.731553,253,5241.119934
277.78472,320,5241.392949
244.216781,273,5241.646778
259.436521,248,5241.868859
288.83341,494,5244.337673
254.124123,248,5244.566447
250.738922,278,5244.825216
273.401106,275,5245.099988
261.129629,582,5245.887941
272.61086,256,5247.796742
258.950144,239,5248.0686
275.214365,311,5248.430771
47.457405,217,5248.617769
251.189007,308,5248.914788
261.181412,289,5249.203441
252.03844,321,5249.555514
240.148931,259,5249.866316
273.639473,291,5251.956702
247.347426,272,5252.216001
281.675975,260,5252.458247
274.610627,272,5252.717306
249.161387,248,5252.952597
270.122474,284,5253.217916
150.118893,1000,5256.183292
269.193526,272,5256.446187
280.901389,632,5257.183791
286.145772,280,5257.439736
265.568064,267,5257.689039
278.311456,304,5259.679624
262.358383,277,5259.941437
281.489913,288,5260.195255
256.477471,263,5260.448642
43.482022,236,5260.665867
274.239208,284,5260.967861
242.119058,267,5261.207356
269.299005,271,5263.241215
288.608025,299,5263.579922
260.753888,304,5263.906714
283.536576,242,5264.147898
262.763252,292,5264.416644
243.113552,326,5264.733668
254.620361,275,5265.038379
241.705322,260,5265.28973
232.358582,262,5267.296132
261.297405,254,5267.594786
272.447509,272,5267.933027
267.648397,279,5268.244227
228.409496,289,5268.57478
260.192461,260,5268.825145
244.241355,298,5269.144897
242.08979,314,5271.228736
274.349057,286,5271.527638
263.13795,284,5271.819862
279.792269,265,5272.081107
262.282752,263,5272.34788
258.364894,294,5272.6409
261.328594,274,5272.894102
270.46935,320,5275.080084
272.996004,295,5275.360423
272.119215,266,5275.611904
274.08966,267,5275.866789
240.887978,289,5276.138626
247.922683,255,5276.376372
292.206446,273,5276.636531
301.625568,306,5276.912847
250.889321,247,5278.891285
238.842231,265,5279.145054
283.836669,281,5279.406198
264.307879,288,5279.788965
274.472869,466,5280.441429
235.279826,265,5280.688083
268.624611,265,5282.657599
231.20289,265,5282.94819
302.477548,294,5283.222785
249.720214,247,5283.457938
238.999751,251,5283.696528
272.396035,260,5283.919771
265.283048,498,5284.473807
268.764052,292,5286.579995
242.968919,280,5286.869018
253.883528,305,5287.137129
277.055115,242,5287.377779
259.701248,291,5287.642994
296.095437,290,5287.913054
291.583476,285,5288.187978
253.725482,297,5290.134235
274.6854,243,5290.413146
258.384463,284,5290.755906
238.158948,295,5291.079756
270.519045,257,5291.316638
299.694111,293,5291.607921
235.283161,267,5291.838557
258.892469,254,5292.075796
283.529712,288,5294.093579
289.583621,295,5294.366782
227.218238,304,5294.684061
263.338164,277,5294.955668
256.62576,245,5295.175757
251.066362,269,5295.446758
267.529369,247,5295.674911
225.980245,263,5297.770636
282.582666,298,5298.118438
254.144649,249,5298.342957
235.738831,286,5298.614483
246.444505,278,5298.883393
270.090989,284,5299.126658
247.018754,266,5299.379447
242.178957,257,5299.625779
254.892867,255,5301.609024
48.685411,227,5301.807393
233.186154,271,5302.052626
306.129917,306,5302.33887
276.272527,288,5302.665193
257.304299,303,5303.053461
271.328213,281,5303.323738
250.416539,347,5305.43506
244.660374,247,5305.66571
256.480594,278,5305.947918
234.948787,303,5306.253798
286.685579,307,5306.599838
293.945158,304,5306.894338
275.560642,273,5307.160285
248.732535,279,5309.336659
269.75553,295,5309.6337
270.773228,249,5309.855584
285.412565,301,5310.111116
253.634167,287,5310.372725
246.648445,284,5310.675986
286.49143,324,5310.987679
236.865847,279,5312.955621
260.213041,272,5313.256891
173.808646,1000,5314.690476
227.7989,262,5314.998834
233.631616,274,5315.265312
259.434275,281,5317.235716
243.994162,244,5317.494905
284.07814,271,5317.776281
238.248221,271,5318.041163
280.469743,299,5318.353884
275.882145,270,5318.613588
291.420919,303,5318.881585
273.051232,284,5319.149412
264.379929,308,5321.338923
283.743324,273,5321.605105
254.164301,261,5321.851046
266.468077,274,5322.151827
284.228096,256,5322.408142
271.420384,260,5322.658767
265.697199,325,5322.950564
259.664969,270,5324.935768
290.496016,285,5325.213027
286.43408,743,5326.271851
254.644468,305,5326.596939
254.915479,311,5326.96909
266.839079,260,5327.254682
288.649597,295,5329.230876
253.673289,289,5329.515116
236.534978,243,5329.727549
248.011783,267,5329.979951
288.392585,286,5330.262537
143.767804,1000,5333.567695
280.871099,321,5333.859289
236.849318,268,5334.115813
258.448583,280,5334.36083
233.737386,273,5334.632885
227.40847,527,5335.343179
261.821566,305,5337.370088
273.723843,310,5337.66773
282.947809,281,5337.978729
165.379408,1000,5339.304595
232.017305,268,5341.250102
241.316588,348,5341.631048
274.866039,295,5341.898866
262.428396,280,5342.168344
258.846686,253,5342.425975
48.987943,236,5342.640687
267.899867,312,5342.922587
288.64154,311,5345.061335
279.016406,320,5345.424772
251.378889,284,5345.684374
247.103885,254,5345.919739
261.494925,270,5346.173785
265.830814,284,5346.45311
226.515204,274,5346.717568
269.728792,253,5346.947201
286.460852,304,5348.961018
246.980385,272,5349.216404
266.151959,245,5349.442671
257.880735,308,5349.73756
287.402893,313,5350.039774
273.784601,274,5350.31807
299.052455,300,5350.655614
254.807851,248,5352.700685
267.188146,263,5352.960122
250.755365,287,5353.250672
236.52444,257,5353.490823
254.055837,263,5353.736879
252.481964,255,5353.985756
257.048261,281,5354.278576
179.082218,1000,5357.394327
39.442618,233,5357.617492
223.757766,256,5357.860014
246.012046,317,5358.164866
270.134939,298,5358.443444
258.88217,246,5360.328525
271.758092,259,5360.621353
277.658321,291,5360.913576
278.217699,302,5361.277796
251.947526,275,5361.540787
290.540795,319,5361.831589
256.640064,271,5362.079827
274.357909,289,5362.351895
254.873807,290,5364.502669
295.71191,338,5364.8341
280.082983,369,5365.21181
252.284198,302,5365.513177
162.484753,1000,5368.797773
249.303942,285,5369.141789
264.364527,248,5369.37153
11.781107,233,5369.573667
246.453886,261,5369.827827
231.711181,288,5370.098205
174.601177,1000,5373.499053
245.151383,246,5373.882962
293.925582,312,5374.264808
231.447152,282,5374.685199
247.087099,275,5375.027793
281.743954,298,5375.367884
235.612629,250,5378.256055
151.239257,1000,5381.291509
302.765572,343,5381.668191
263.163142,282,5382.007164
250.196676,259,5382.346719
258.810444,311,5384.846083
270.781486,260,5385.172413
261.238045,250,5385.443459
271.319931,291,5385.827557
236.201585,264,5386.216667
241.105864,277,5386.524934
2.829656,206,5386.765747
256.733218,278,5388.904896
69.446301,266,5389.178585
289.023783,302,5389.454923
171.832243,1000,5390.872384
235.357747,265,5391.130849
242.898767,313,5393.256959
256.98457,298,5393.556801
269.963993,306,5393.848935
235.207342,262,5394.071064
248.676087,268,5394.323053
273.837142,282,5394.569965
246.258384,252,5394.81075
260.115999,245,5395.039923
222.262842,257,5397.139709
147.408313,1000,5398.376779
275.924942,311,5398.782693
271.863165,293,5399.126773
245.15074,241,5401.036281
255.321098,254,5401.313726
242.833746,265,5401.560183
234.942941,268,5401.815696
246.304145,250,5402.039842
277.511478,399,5402.426086
279.358805,283,5402.689958
287.53398,280,5402.960857
245.97301,294,5405.046391
266.524196,274,5405.313341
250.366849,266,5405.609592
47.397509,244,5405.827942
168.329276,1000,5408.844327
237.936177,256,5409.117653
224.489997,361,5409.522931
280.401553,292,5409.825919
292.176379,282,5410.100042
179.477465,1000,5413.518657
271.207601,299,5413.818855
248.799925,255,5414.076113
247.685331,246,5414.312726
273.740651,268,5414.614568
253.657797,257,5414.866239
251.424752,296,5415.153886
288.022061,338,5417.188126
246.26611,299,5417.506345
36.976746,212,5417.689042
258.411506,289,5417.977244
243.169809,272,5418.220025
286.40461,256,5418.461761
266.168861,274,5418.711724
244.34046,262,5418.985597
270.572956,257,5421.00737
259.797781,247,5421.249714
280.971411,291,5421.52167
236.132368,259,5421.74393
290.350702,277,5421.978402
235.776535,252,5422.213212
243.607861,263,5422.460828
170.590437,1000,5425.661991
247.738304,312,5425.959118
276.383508,291,5426.233014
253.012986,307,5426.549098
257.658787,253,5426.805021
255.391599,308,5428.872623
242.181958,267,5429.16115
164.659248,1000,5430.423809
251.831014,265,5430.690451
280.865283,256,5430.915024
260.938526,256,5432.951967
269.946126,287,5433.205705
240.556718,285,5433.470855
238.914836,265,5433.727958
259.428969,268,5433.976801
268.417742,312,5434.273853
265.103687,308,5434.577754
274.070293,287,5436.697276
262.839672,288,5437.007172
269.554321,296,5437.301855
268.322847,256,5437.607394
261.014065,347,5437.944837
260.46378,280,5438.209981
268.908658,289,5438.491495
256.435127,261,5440.50221
274.159366,289,5440.853115
287.762071,453,5441.377938
292.011357,344,5441.695011
245.04314,260,5441.980001
258.98209,290,5442.28581
268.450309,309,5442.576875
288.788802,275,5444.673682
278.052764,298,5444.992493
273.618145,286,5445.374055
288.731633,317,5445.756812
268.469356,272,5446.077953
242.478963,283,5446.415052
247.458959,271,5446.674358
43.89548,204,5448.510398
271.771281,255,5448.780675
283.289455,262,5449.020035
243.612136,287,5449.324422
256.659004,286,5449.586162
284.776864,325,5449.896984
242.233549,297,5450.256094
276.664575,298,5452.343958
171.814026,1000,5453.543556
276.879694,294,5453.801565
164.929026,1000,5456.816978
261.512377,278,5457.096736
276.926668,269,5457.354587
288.240856,303,5457.690639
258.276987,245,5457.91452
299.060852,338,5458.233606
253.678058,302,5458.533864
240.652734,290,5460.590724
251.885295,247,5460.813916
170.735506,1000,5462.122732
230.351917,258,5462.465158
261.498011,275,5464.411928
123.006512,1000,5466.034603
180.503217,1000,5467.062682
266.819061,263,5469.117129
53.435681,252,5469.350057
261.689976,287,5469.61186
280.517403,393,5470.052631
4.717986,244,5470.281543
268.57686,240,5470.515337
252.412123,304,5470.81756
282.887199,320,5472.836593
257.609236,251,5473.081197
231.525963,268,5473.342402
288.23226,298,5473.655571
285.540688,293,5474.005062
259.901853,238,5474.297347
267.702847,303,5474.63905
246.431601,252,5476.634144
23.594428,230,5476.856742
164.199825,1000,5478.070551
263.858552,245,5478.30058
267.026581,348,5478.604989
253.731045,269,5480.642088
283.311472,310,5480.957755
6.800588,209,5481.155907
255.126668,310,5481.457809
281.999625,302,5481.772789
278.768219,286,5482.015142
267.673154,294,5482.319328
275.910803,269,5484.263477
285.344117,310,5484.608659
-2.248492,207,5484.784626
289.270136,281,5485.039327
285.036673,261,5485.301247
23.893796,221,5485.502204
272.060532,243,5485.734583
286.086656,309,5486.080657
264.038936,320,5488.202768
251.659235,269,5488.459163
237.51687,263,5488.701414
240.973347,284,5488.988941
293.56787,302,5489.306233
299.738523,328,5489.607793
260.188818,268,5489.863976
272.675057,247,5491.823391
145.390183,1000,5493.623868
272.486421,286,5493.951576
31.604163,201,5494.212536
243.22007,269,5494.481804
266.767827,245,5496.387377
251.766652,289,5496.688745
282.72175,297,5496.973951
285.129691,309,5497.260242
14.292284,225,5497.455698
274.052325,287,5497.72627
257.945849,291,5498.010021
134.062351,1000,5501.554171
248.614322,290,5501.85357
284.098502,304,5502.160338
282.167765,288,5502.448647
245.060816,251,5502.7041
261.281061,275,5504.903829
3.657644,202,5505.192445
232.993872,245,5505.446864
243.684703,255,5505.708544
261.322521,357,5506.249791
147.749902,1000,5509.646658
263.219696,272,5509.924915
252.119394,274,5510.212713
264.982295,277,5510.562708
250.534278,299,5510.847753
263.125439,272,5511.089664
291.438283,275,5511.378348
239.42165,257,5511.626264
143.992229,1000,5514.731368
240.920293,265,5514.961094
225.3386,256,5515.193579
285.877481,312,5515.541953
287.466215,269,5515.771518
222.634795,255,5517.849794
255.922798,245,5518.089578
275.151755,284,5518.387655
36.610686,210,5518.613469
277.928039,251,5518.845623
279.701819,292,5519.116829
278.498228,254,5519.379563
249.866417,250,5519.622855
170.839092,1000,5522.932173
261.508819,246,5523.170191
248.529886,253,5523.40924
254.405133,244,5523.641861
247.208543,272,5523.935406
242.557334,255,5525.97416
286.040566,307,5526.269544
265.053477,252,5526.500926
278.131359,268,5526.772201
285.260411,288,5527.03051
240.430192,255,5527.262937
268.661296,253,5527.509947
298.091908,305,5529.600164
230.423512,270,5529.893132
267.146057,283,5530.140704
256.361641,276,5530.408475
279.193267,302,5530.67576
284.299277,339,5531.009867
237.643703,271,5531.255052
166.5847,1000,5534.181004
132.626179,1000,5535.418633
257.34167,281,5537.437553
165.764523,1000,5539.484306
271.156493,252,5539.724961
272.693446,295,5539.989573
273.156876,329,5540.406584
276.039701,293,5542.507855
293.763475,264,5542.741551
253.834972,286,5543.019118
290.034315,514,5543.560756
253.209772,300,5543.864943
160.256475,1000,5546.898515
56.561615,261,5547.113101
267.873302,272,5547.357298
237.107004,269,5547.613603
294.591142,317,5547.910675
249.339075,256,5548.160042
269.695723,276,5550.196655
250.55907,245,5550.446526
258.801345,257,5550.685026
233.087604,254,5550.940847
257.546735,259,5551.18177
284.366277,304,5551.521783
273.234248,467,5551.970326
277.108218,319,5554.014709
251.205172,247,5554.28336
280.628584,281,5554.564921
289.84182,263,5554.807206
247.846218,262,5555.070622
271.243858,263,5555.345808
281.609849,259,5555.605881
289.671886,344,5555.927022
271.521409,245,5557.920193
133.751621,1000,5559.701507
272.28787,283,5559.971004
156.21682,1000,5563.330585
229.069756,262,5563.610009
249.061921,245,5563.8357
264.632951,240,5564.066598
260.532077,250,5564.372503
272.22012,286,5564.687786
278.746406,262,5564.952268
228.318865,256,5567.024393
281.483609,249,5567.291034
245.946178,262,5567.546634
268.787092,962,5568.871376
146.956233,1000,5572.363535
269.852869,288,5572.629727
279.234542,299,5572.908775
256.612144,290,5573.178693
153.725454,1000,5576.135091
139.848061,1000,5577.6102
257.584258,271,5577.887102
283.785339,264,5578.16031
229.881545,275,5580.178876
242.285604,327,5580.54993
282.684562,281,5580.816813
258.934722,312,5581.139271
171.273114,1000,5584.176972
230.440229,283,5584.458635
265.63843,243,5584.689591
40.806497,260,5584.962885
292.061138,294,5585.234776
271.673952,253,5585.473119
260.674643,281,5585.734828
279.292699,282,5586.010768
256.536573,266,5588.658171
245.519873,260,5588.907097
277.290586,483,5589.497581
268.47655,291,5589.775032
158.622409,1000,5592.773483
260.521968,279,5593.039314
244.842832,256,5593.274665
226.812825,265,5593.516329
280.978864,290,5593.790296
255.254953,278,5594.047756
289.222438,273,5594.319356
244.9258,262,5596.259325
229.205634,277,5596.560759
265.188296,364,5596.94768
233.283568,286,5597.251588
279.428318,293,5597.600432
250.301183,283,5597.860293
255.153636,267,5598.115687
248.950735,242,5600.124319
265.946198,289,5600.458238
271.644574,314,5600.774569
119.142544,1000,5602.537215
255.904564,246,5602.764131
227.92041,272,5604.700742
245.103185,302,5605.004528
12.316726,245,5605.204025
289.947372,309,5605.528554
274.455747,241,5605.744657
5.583461,207,5605.938743
147.805153,1000,5609.200088
246.006177,260,5609.453465
272.224761,311,5609.7629
229.478372,275,5610.034562
280.493281,276,5610.30172
279.707729,312,5610.575174
269.905193,241,5610.799574
139.03231,1000,5613.863657
267.332952,278,5614.133661
257.15083,247,5614.373996
271.893753,254,5614.603167
254.855403,300,5614.907722
276.98076,293,5616.877732
231.846191,255,5617.12974
265.506414,295,5617.445716
290.896881,271,5617.71227
27.198525,210,5617.928504
280.29202,277,5618.211849
259.10138,275,5618.465455
269.34493,263,5620.455427
284.292135,291,5620.752362
278.014826,290,5621.020405
269.422843,260,5621.26614
263.213431,289,5621.556413
244.458728,295,5621.869339
283.956625,303,5622.155658
255.819146,284,5624.093639
246.497429,287,5624.414965
257.140756,253,5624.640614
222.744224,308,5624.957816
283.609565,291,5625.208081
249.061696,291,5625.482713
167.569806,1000,5628.264594
261.496654,266,5628.526757
255.320823,260,5628.762819
264.683852,288,5629.000674
263.272019,258,5629.222033
275.097537,300,5629.49603
282.622007,283,5631.555129
256.926828,292,5631.860945
251.71634,271,5632.146672
266.441584,317,5632.498576
230.406122,274,5632.766711
282.46116,292,5633.065337
236.340586,277,5633.330458
235.982467,285,5635.285244
289.624786,305,5635.631971
210.067093,256,5635.885066
269.55201,318,5636.257661
282.186438,249,5636.509567
170.433641,1000,5639.508449
253.963536,278,5639.801947
265.418978,293,5640.092089
242.151245,293,5640.423572
178.900659,1000,5641.532208
259.695747,269,5643.619346
243.726407,267,5643.878734
258.137857,293,5644.179472
286.147097,270,5644.443195
279.389684,245,5644.688359
266.949234,243,5644.937578
298.33419,299,5645.249537
252.535629,285,5647.282441
233.560899,943,5648.822038
242.125016,269,5649.094262
240.6045,247,5649.3269
257.840864,286,5649.614487
259.643335,246,5649.839976
253.036352,351,5651.987087
254.061774,279,5652.253376
132.987125,1000,5653.529313
277.492669,282,5653.847894
256.736318,334,5656.115284
155.962226,1000,5657.655808
271.416598,262,5657.935092
272.086086,278,5658.189527
286.45368,311,5658.559345
25.029469,234,5660.802652
174.571668,1000,5662.830537
243.303997,242,5663.155673
158.510304,1000,5667.07078
264.517645,298,5667.399915
267.294203,290,5667.686012
260.709712,288,5667.954525
265.957349,268,5668.247066
269.905592,291,5668.530615
247.420127,293,5670.626408
264.777842,286,5670.911767
265.328109,284,5671.164917
241.622908,258,5671.449157
46.435877,208,5671.642697
23.884812,224,5671.835125
14.900783,202,5672.013667
224.447284,323,5672.339796
263.750407,250,5674.367866
224.562292,260,5674.641823
158.16634,1000,5675.87962
283.994241,274,5676.184611
273.148188,995,5679.470394
26.808329,203,5679.656896
143.424086,1000,5680.967562
281.948654,272,5681.203554
159.66104,1000,5684.353714
238.176615,254,5684.677197
136.796173,1000,5687.876918
282.494031,277,5688.144771
136.740195,1000,5689.74886
269.236123,312,5690.039084
251.091108,243,5690.255506
161.298021,1000,5693.383972
124.339048,1000,5695.179279
157.395162,1000,5698.408023
281.234263,276,5698.68956
281.865528,272,5698.961528
268.210204,292,5699.260954
253.587366,265,5699.541543
242.62214,252,5701.486606
279.385213,297,5701.790812
234.993282,292,5702.0797
238.411156,696,5702.791308
270.233195,256,5703.048946
279.671256,278,5703.299066
142.435208,1000,5706.765869
283.777302,291,5707.029436
252.478236,250,5707.25359
269.95959,304,5707.544138
135.822707,1000,5710.502385
292.592893,304,5710.834743
244.741901,317,5711.160401
231.050533,278,5711.433353
113.263577,1000,5714.61939
269.560619,298,5714.920807
289.846858,338,5715.257625
271.281565,285,5715.569728
122.895053,1000,5718.770402
279.742245,260,5719.034242
263.136484,272,5719.290295
116.93511,1000,5720.636683
251.216759,258,5722.799333
245.520868,274,5723.061803
282.137054,290,5723.335996
62.127768,220,5723.577561
271.444749,288,5723.884614
232.873829,253,5724.152051
255.40578,293,5724.532722
238.300926,249,5726.765725
290.159869,289,5727.196187
250.382166,249,5727.497506
148.851237,1000,5728.950515
251.404086,247,5729.259089
135.349987,1000,5733.147611
285.638837,283,5733.470121
259.469364,253,5733.823194
272.01509,302,5734.1684
285.129038,276,5734.534717
246.157399,269,5737.026831
253.240275,245,5737.320625
282.110212,268,5737.635736
236.58997,263,5737.954934
260.346108,280,5738.278424
260.115025,292,5738.607528
290.137182,365,5738.95613
284.812045,300,5741.059537
276.650548,257,5741.329495
292.148937,329,5741.67431
253.487522,274,5741.952512
264.264303,241,5742.193328
275.10827,288,5742.466821
271.561874,255,5742.718528
280.124864,275,5743.003009
281.175764,291,5745.027112
269.246936,260,5745.290559
271.855916,304,5745.568486
236.956152,266,5745.834732
279.149149,300,5746.100776
255.127677,299,5746.374921
233.532133,296,5746.674127
256.002346,288,5748.76564
46.846056,240,5748.996562
275.848342,267,5749.27603
266.982977,279,5749.539197
274.851947,312,5749.863551
258.138727,295,5750.133268
286.009177,261,5750.370828
244.39911,294,5752.382203
276.26835,291,5752.646835
254.120742,247,5752.947523
279.705103,273,5753.234063
256.611233,267,5753.482495
238.618917,287,5753.763646
159.950714,1000,5756.833559
265.691778,292,5757.106399
157.257659,1000,5758.666208
281.493068,287,5759.003766
260.109647,258,5761.033829
265.021778,238,5761.25901
285.330492,297,5761.546112
272.767151,255,5761.778486
31.413837,218,5761.96834
233.698446,252,5762.190837
284.000068,274,5762.474874
269.655328,256,5762.708016
278.61561,406,5764.908537
294.089749,300,5765.189309
289.245992,281,5765.452874
274.90224,249,5765.698156
252.598766,312,5766.060586
261.161518,249,5766.303045
261.770456,254,5766.551274
16.12296,207,5768.479284
262.681017,268,5768.71644
278.512407,287,5769.001944
286.923968,267,5769.258548
271.899063,288,5769.522452
257.958272,252,5769.765988
140.269624,1000,5773.006962
277.662801,273,5773.263896
257.51672,272,5773.516297
226.606082,281,5773.791352
136.352248,1000,5776.694844
289.414435,272,5776.987772
250.053988,258,5777.222742
206.126497,263,5777.480627
271.830203,276,5777.750053
272.728414,275,5778.030643
149.210529,1000,5781.114783
257.297466,263,5781.374122
245.870428,284,5781.635133
269.693192,288,5781.890009
258.40716,284,5782.137491
252.308847,265,5782.369242
259.137058,240,5784.474577
125.725438,1000,5786.009648
268.245945,286,5786.31872
230.739447,251,5786.724915
261.655185,274,5787.172578
284.318445,300,5789.296007
280.043107,256,5789.536769
274.747167,316,5789.854963
238.525988,261,5790.107841
